date,0,1,2,3,4
2005-05-31,-0.04757870008594989,-0.03787723630566578,-0.040337405970780886,-0.021471267485382944,-0.02941903319337663
2005-06-30,-0.0023622070694644896,-0.11033267407398448,-0.12128684553079527,-0.07964072698583681,-0.10923250186345598
2005-07-29,0.05683354086287867,0.21147663900762567,0.22578507586104812,0.25851200623465087,0.34821681051409464
2005-08-31,-0.014684315445075606,0.0718424183106842,0.03636735303238132,0.020885421791625204,0.05435947105837546
2005-09-30,-0.0781014738184328,-0.08728204135812753,-0.06440084821534349,-0.08632215124108794,-0.10514777834671636
2005-10-31,-0.023379841223538866,-0.031069811401832022,0.0013251868496576905,0.05436396136478164,0.0357712730612822
2005-11-30,0.055605015473802595,0.02598152279614663,0.04079770929900264,0.008712645864563238,-0.03817440451920342
2005-12-30,0.09572884792003533,0.06499986521192058,0.03924820320535826,0.04629312186774228,0.02748361951864396
2006-01-31,0.05343529493363561,0.02052250438779061,0.04906245201791573,0.015713507465164946,-0.016393738966450386
2006-02-28,-0.01633793220355807,-0.015309893585326445,0.005333634786383996,0.0052988208279661705,0.02148409599514234
2006-03-31,0.03457222632250127,0.01983463737941106,0.021360844763349117,0.022248672818704948,0.029420965334791514
2006-04-28,0.1564456526677465,0.19847158422284816,0.25957163273826744,0.32070742976080346,0.3532572166319204
2006-05-31,0.017187932419103616,0.006035374296246274,-0.017061556584916572,0.010995821720856759,-0.02331514947082742
2006-06-30,-0.08184846144270587,-0.03439575755880647,-0.03146663595606,-0.012010315139706707,-0.055333367256698754
2006-07-31,0.04699703510197092,0.008552445224193246,0.00926726485951114,0.025415669168304775,0.0370157322533812
2006-08-31,0.021124807282940555,0.06120808263948189,0.011745618814889398,-0.04344626357781924,0.02615221579813279
2006-09-29,0.04599684003085138,-0.020011911589461737,-0.00010149018792611486,0.0009719356926697481,-0.03685719948160367
2006-10-31,0.12566186835948084,0.04489152441919374,0.06816763582011305,0.05463483967858401,-0.006993367072429157
2006-11-30,0.13832363988907578,0.031054150146625208,0.05627764621595992,0.0960879859913435,0.022959510842723345
2006-12-29,0.26113752518301914,0.2404139595586727,0.1867756548430864,0.18962885576512012,0.20294213330626723
2007-01-31,0.10692562625182599,0.21546106346708155,0.13891333524981758,0.14228748018272874,0.19719640193086094
2007-02-28,0.16652347723286787,0.16289280546462848,0.1964406475207115,0.19132915692920413,0.1760309909999514
2007-03-30,0.24886039191865095,0.29945349096165935,0.3468746416450096,0.42118462679452534,0.299948338806821
2007-04-30,0.1044809740956052,0.05373617729208417,0.0868261467417931,0.06850866568948646,0.031082531919034886
2007-05-31,-0.12010734383223239,-0.17513987352368182,-0.20508926474394684,-0.18122433835220111,-0.26393443159749086
2007-06-29,0.22697216799256367,0.17929849909684104,0.2148676738823715,0.26461637426844664,0.24890518500549738
2007-07-31,0.12469284609270682,0.1119825652192328,0.09648029765860802,0.028798866588789773,0.12353225821397026
2007-08-31,0.03264160123843082,0.08517272577441555,0.01875358754642856,0.05262828849348567,0.02317443953930065
2007-09-28,-0.08604528429742518,-0.06008795598392919,-0.07476459227715482,-0.1593654086689319,-0.13514302685587937
2007-10-31,-0.06492511484186196,-0.11481757069064835,-0.08774707649504263,-0.044248349503805705,-0.039672785808630096
2007-11-30,0.16394769000351378,0.2013093988414829,0.17065363068140543,0.19248511238753682,0.19735214271107213
2007-12-31,-0.04745919049110742,-0.110476127312193,-0.11624743746009897,-0.07380865926951385,-0.10484753079608583
2008-01-31,0.06799575511618447,0.045058178617428106,0.06885552352508414,0.13862728970890922,0.10107198346928488
2008-02-29,-0.1879118054312856,-0.21687632178063482,-0.18747954173183473,-0.2134082026035018,-0.1978809279588836
2008-03-31,-0.02071798405859568,-0.01320285229549465,-0.035302198524922515,-0.07912379543199874,-0.12350341487420233
2008-04-30,-0.075339047660117,-0.0746990197831012,-0.0866982676141852,0.006957262648672441,0.016058440368933863
2008-05-30,-0.312785908153934,-0.28507229962681985,-0.2399705382563211,-0.23663954826172165,-0.2313747300891391
2008-06-30,0.05217349038613251,0.10502759913432255,0.10677884977644518,0.12234538646001956,0.09074114064969921
2008-07-31,-0.15936318462562338,-0.23169224679827594,-0.20436154051434371,-0.14616246428899948,-0.22619833751508833
2008-08-29,-0.07581488495894095,-0.07430472039370847,-0.0998719144824828,-0.046846169716814094,-0.08151374845915701
2008-09-30,-0.23731357103139442,-0.22175274062769465,-0.26074631567361756,-0.3360550058093441,-0.3066991404834958
2008-10-31,0.16262751247187848,0.16571797973643482,0.16091841021335943,0.26963161576741357,0.2610123322462668
2008-11-28,0.03259785833562073,0.06470619701853533,0.10136536968200024,0.03491474574167165,0.01963765070784272
2008-12-31,0.1379671156611746,0.1246207769985797,0.09640794034272243,0.16454751283659352,0.18065022604919562
2009-01-30,0.07387044644690907,0.12525467068921492,0.100770163015971,0.07563683178537489,0.07474085186325317
2009-02-27,0.1824421035691804,0.2878567954659234,0.20017534179658705,0.231395461907738,0.23947464247306846
2009-03-31,0.07611705604135283,0.07149964001082838,0.08577288936253742,0.050649168566315884,0.06315760498647006
2009-04-30,0.08075571928960229,0.08521884916545505,0.03750901969448094,0.07427246156870851,0.04977787535997261
2009-05-29,0.07067504503612992,0.03741293998254426,0.060998403722213865,0.062164541562371174,0.049721789870768716
2009-06-30,0.14316871107321458,0.1319139063853587,0.11265670116452424,0.09163000329900355,0.12262465175036488
2009-07-31,-0.16597256197062346,-0.14616490586339095,-0.17646129873634553,-0.15007820898395804,-0.09931595395876003
2009-08-31,0.03883664485556098,0.05113815814375217,0.05016989923327976,0.013606450049622625,0.05816739823183495
2009-09-30,0.13738548651786933,0.17851229511536296,0.10474161541628282,0.10646907113456458,0.09606917951434134
2009-10-30,0.1923887086806773,0.20251337195534475,0.12265850500710124,0.14399503714112627,0.08668313498129841
2009-11-30,0.0064285684651616765,0.012458490524553119,-0.014570469773116532,0.016333709118788075,-0.02944961375943658
2009-12-31,-0.047477372459471714,-0.012701495287867421,-0.06548392688508936,0.020020510357672126,-0.04268887380632605
2010-01-29,0.0514581249337937,0.06408858800764669,0.04963716376794976,0.06868824346109488,0.050675021505598085
2010-02-26,0.01817045534304756,0.015334013963381202,0.03336608642605739,0.0672182436892513,0.041799619634986525
2010-03-31,-0.07314389157519073,-0.07337977018113462,-0.106313226100751,-0.11130812290320584,-0.13599360976873745
2010-04-30,-0.08877138415486532,-0.11692749896974866,-0.08438291292543011,-0.11313775165586704,-0.12131265292855625
2010-05-31,-0.05331885742991562,-0.1107478049153074,-0.10688470400095125,-0.08335175417820653,-0.11510797997636853
2010-06-30,0.17701253246318385,0.164910906716904,0.13383059154976312,0.16115702682103347,0.2381913866314013
2010-07-30,0.05718679487346878,0.08170300471474623,0.06182551932681411,0.06256599534301521,0.0758105619463453
2010-08-31,0.03023752414815891,0.024539655358886796,-0.021169705471955833,-0.0092396601560392,0.013454869772375663
2010-09-30,0.06362635259319677,0.062455992208338085,0.06304780753632551,0.036146895740244815,0.06713205035617541
2010-10-29,-0.020279774726096215,0.007718230298867736,-0.03276341291326888,0.00808328397462161,0.010172552695018208
2010-11-30,-0.013969620672215844,-0.0228173711377615,-0.04903960666920968,-0.021737755705668167,-0.018406704177568765
2010-12-31,-0.009752295024424108,-0.04935780202576432,0.001242127158980172,-0.010919635400134586,-0.053179079629599495
2011-01-31,0.08346099623875984,0.11046115370738371,0.09067517353299234,0.14710241289175963,0.13683334803281566
2011-02-28,-0.00011648238354050296,-0.017129367393065854,-0.012359828167222371,-0.012061859922581419,0.024373534624392686
2011-03-31,-0.027617842089694367,0.022502517218532997,-0.024994762070299784,-0.0026603919012679195,-0.012989472425697274
2011-04-29,-0.06439483115557312,-0.06460282104388719,-0.08635813463458873,-0.02335697786031475,-0.08732196322753717
2011-05-31,0.02574844235626548,-0.006548336836365132,0.005015132995276186,-0.012640511918207954,0.005882887693839437
2011-06-30,-0.019898514375277895,-0.0078058294123009575,0.0061313572036594075,0.004074710717177445,-0.024298090171276123
2011-07-29,-0.03531595208385467,-0.07651636810386486,-0.040901938939596635,-0.039304171648557526,-0.04113296904580258
2011-08-31,-0.1159949997766324,-0.09994464778118325,-0.08303563512420611,-0.09687290696807033,-0.10649442700606646
2011-09-30,0.030679053603828624,0.02599279262350633,0.028742287517715737,0.051046201399199506,0.025212280505593834
2011-10-31,-0.05133271514073427,-0.06301094264539046,-0.07720434575713069,-0.06796540629686,-0.029441276678595696
2011-11-30,-0.05803913562642407,-0.1593950671793285,-0.19089314767048565,-0.13092600297406748,-0.1859808391391069
2011-12-30,0.0004271145459228383,0.022955126188795062,0.05099800991576734,0.02795144949554699,0.004568286870501889
2012-01-31,0.11862333334088442,0.1397871007917264,0.1136275585870942,0.09840397622356455,0.12411060808064735
2012-02-29,-0.08334953391771986,-0.07648821626469682,-0.09649721086618662,-0.06933012547131434,-0.050912072658031396
2012-03-30,0.0639294770918505,0.08552561995637795,0.09618091285740282,0.14263439221162,0.04465074821093016
2012-04-30,0.008134674300029978,0.024473358535567605,0.00829333013413712,-0.021395759812909247,0.0054940956885593875
2012-05-31,-0.025610419594162145,-0.0887339192071153,-0.06995167204388252,-0.09484727404739911,-0.06720587977791642
2012-06-29,-0.10763388259972075,-0.10966969057272848,-0.12096578212859632,-0.04303868128204732,-0.08314664989186607
2012-07-31,-0.05244868247368855,0.017654403095988952,0.0014131627646623984,-0.022839685734960768,0.02909527296061821
2012-08-31,-0.0012107824242849944,0.0015361982240288605,0.01400365811314826,0.015437651166201001,-0.015039366456947478
2012-09-28,0.047174407205526285,0.014932533674958438,0.03879055957715759,-0.01230272284878653,-0.012860083292665159
2012-10-31,-0.05244481996721399,-0.0911550052918001,-0.07981920691058272,-0.11288638071770336,-0.11562420480653192
2012-11-30,0.17941862663763591,0.15968898374984303,0.14134768730983177,0.1569218826323909,0.16627952181682656
2012-12-31,0.07826556262432942,0.09829867504742844,0.04526006735630864,0.04579209945125508,0.028302352666686882
2013-01-31,0.002245889427335523,0.013434954277427691,0.004686609562072924,0.015497527975868147,0.022523802788088073
2013-02-28,-0.05899444317130416,-0.027093727656237007,-0.014683263575165098,-0.03768614932904391,-0.04669095846427993
2013-03-29,0.004487559810132164,0.013294859326180818,-0.025227755649055307,-0.040454540616129006,-0.020750956147477836
2013-04-30,0.07429287988744943,0.1687228684264921,0.11224117574059472,0.10030086630025724,0.12468280089472523
2013-05-31,-0.1654544117319786,-0.18708955548231693,-0.1446185881592496,-0.1694252240548753,-0.13227086610485117
2013-06-28,0.012497832901550227,0.004345702878028913,0.04571002222429314,0.0623309480598005,0.05934414840509243
2013-07-31,0.09337917154055353,0.07591467448519171,0.2693199869811878,0.28623876285593436,0.1868050837742223
2013-08-30,0.0032985548191679314,0.0071542218851092035,0.057167162292725164,0.19689979874287122,-0.033128656544560785
2013-09-30,0.04747824895308744,-0.01906976960363687,-0.03774127377332486,-0.0777089602816941,-0.030567020175290997
2013-10-31,0.02466261007197188,0.04638203890488194,0.06100976770737564,0.07004136176418041,0.060967322061957804
2013-11-29,0.04194353027094596,-0.0021336743787184363,-0.0312645675572907,-0.02463267349668336,-0.03414163974008344
2013-12-31,-0.0538746664161262,0.033856818653254656,0.021094704399547286,-0.025131328763563547,-0.00509716138852542
2014-01-31,0.006557211325250034,0.021582305576816473,-0.01848621181618361,0.0522977416900334,0.07840405068806691
2014-02-28,0.002637671838848145,0.024258546623588693,0.042384676065647886,0.05254988928976832,0.035207416805367
2014-03-31,0.004364838529230995,-0.03167514680646493,0.018300562973452415,0.008076698584877251,-0.027719314526820707
2014-04-30,-0.015794856042564094,0.0036792453875560058,-0.051993224513574,0.013231849981718745,0.025206210205629874
2014-05-30,0.007942578455764342,0.043934166637173,-0.009520511078033034,-0.028526577809981572,0.007698290021611001
2014-06-30,0.05492321598081136,0.10032561027704273,0.07280198985814174,0.07458106774538308,0.052546042746015334
2014-07-31,0.04469145084938851,0.061271441990148987,0.05542045643727219,0.03233083335848466,0.010455034626648459
2014-08-29,0.07165623576900587,0.12258560388731393,0.12307245649301153,0.1251796661502124,0.10484723594228146
2014-09-30,0.010047134362100613,0.006748748143488567,0.004523808795949648,0.040213765250419586,-0.00968064160293848
2014-10-31,0.05179522221124627,0.04265375140719871,0.09318485253807614,0.147453882570445,0.04715233480713205
2014-11-28,0.12799061579537382,-0.014943014638206853,0.07292894335161579,0.03824582493275925,-0.06171850032426972
2014-12-31,0.04454441055841253,0.046415163472748926,0.04200151664639289,0.033478705100308113,0.048447446849673365
2015-01-30,0.024428890203005385,0.05745140367204256,0.03638156932198999,0.07922934771153795,0.08251284532317954
2015-02-27,0.1805664419838849,0.22107709961023347,0.18787799461873175,0.16105318710732847,0.15428590793932684
2015-03-31,0.14799790948801878,0.18950497654239867,0.15690746940999972,0.17058467228261748,0.15068975811256485
2015-04-30,0.04808704394174314,0.19990878274352358,0.19065170640875584,0.14790513590725402,0.1574259881815706
2015-05-29,-0.01612275237464686,-0.07055439666782595,-0.021257810239830137,-0.05860370672522629,-0.07975934365691702
2015-06-30,-0.16886792426918482,-0.1635681139743838,-0.21118425351843406,-0.22506836192128846,-0.225372003875906
2015-07-31,-0.1281010204576563,-0.0629950368988425,-0.048946436949235776,-0.09662338133774422,-0.13607909649275446
2015-08-31,-0.06939515953418454,-0.06936037407179468,0.03422333831927261,-0.04737425646530056,0.06523656211893471
2015-09-30,0.22121559285996567,0.27446448552687686,0.26992998237136134,0.2572855473143916,0.3141037767919127
2015-10-30,0.026356456191708393,0.05574398293243132,0.006464027854156784,0.0041190627312122224,0.0027855440829259934
2015-11-30,0.09776155914727191,0.09167433214875763,0.060735793536510145,0.06242747423375719,0.12670964738636256
2015-12-31,-0.259546324472151,-0.28928313114764936,-0.26977303339091013,-0.2944550739386416,-0.23935373978409835
2016-01-29,0.003397318567371098,0.04907343472736002,-0.01264924645899591,0.03429971027516383,-0.03198579915218069
2016-02-29,0.17570002558721842,0.23017768409193504,0.17265529885761746,0.14837892265905414,0.15478728489781318
2016-03-31,0.0035164215407256505,0.013868517972228718,-0.03366430811655346,-0.015067669202492955,-0.026447126385433527
2016-04-29,-0.005735771679480792,-0.06326747330121324,-0.04558440739837992,-0.04486501212646014,-0.0848762521290392
2016-05-31,0.026503601447106916,0.011068144294827567,-0.04648529306744914,0.005089962914893571,-0.05284259042435978
2016-06-30,0.06303457222458102,0.022849897157620907,-0.030929116510825503,0.04684623969813642,-0.02079694799185205
2016-07-29,0.0244539339853034,0.057563363607239876,0.032998882345046464,0.05944626696587421,0.017254270750554128
2016-08-31,0.0157012315325527,-0.005911290515658265,-0.023889371389097157,-0.028265481606949045,-0.038393670234465764
2016-09-30,0.018322348089599594,0.02015863525735552,0.01930115543884249,0.007693048439562769,0.016071900713265044
2016-10-31,0.054103970246157394,0.014553831576446678,0.04778494343676612,0.030588398337764028,0.01286306092246526
2016-11-30,-0.05357364781917664,-0.021513801587839415,-0.05868867957358981,-0.021661475584767623,0.0008977530596558994
2016-12-30,0.028786670201374494,-0.03607154917730868,-0.008479535444142892,0.019937782605090153,-0.0724170196111671
2017-01-31,0.03075307956884037,0.03821287449655008,0.03968577297740706,0.03850649393548625,0.08871498802910333
2017-02-28,0.019993146887587347,-0.025142380838547078,0.0026018170570471927,-0.054272401573208146,-0.085021965401029
2017-03-31,0.0136767690467689,-0.0780931606800978,-0.06825121959556718,-0.04959306406498681,-0.13641904697618745
2017-04-28,-0.07144190051382279,-0.07602272305383942,-0.061476842572108385,-0.05848782693432258,-0.1543496668867414
2017-05-31,0.033344369721730584,0.08042775231829494,0.0617168872316957,0.04239703808099196,0.07592736319309105
2017-06-30,0.035935110897478854,-0.0159266901626798,-0.0039110212980249925,0.048991459424421756,0.029012534197254865
2017-07-31,-0.025377551680855967,0.017037616172520524,0.013408341539125703,0.05889263160751753,0.03253927133831012
2017-08-31,0.023488052134602137,-0.00471732422273001,-0.01879879744946434,0.015109244778854378,-0.04406071849070515
2017-09-29,0.018877363741285874,-0.013689585910155129,0.011216884318644656,0.025007365184018804,0.017216385784080912
2017-10-31,-0.05695813773338929,-0.040915292318415265,-0.07606883704477524,-0.05636447311233358,-0.08120811277580077
2017-11-30,-0.00691537246616114,-0.04226749108027867,-0.045106440665770145,-0.003354450629387035,-0.04955730569099829
2017-12-29,0.051426757859666175,0.0065300961781669005,-0.03171441669191885,0.00585603562769889,-0.02373186150830069
2018-01-31,-0.05975254880348758,-0.07040660914345008,-0.040044156996204276,-0.059562967697566555,-0.038397226749158284
2018-02-28,-0.026069077486646126,0.03435285928276344,0.10774323870609029,0.02567930349548984,-0.0041417963412232256
2018-03-30,-0.06384319354966464,-0.03966500882922448,-0.06204551164844668,-0.02455701531706191,-0.06281657345500928
2018-04-30,-0.01955690789243053,0.011636570306944045,0.020849375919242193,-0.005172778003022275,-0.038971537621018314
2018-05-31,-0.06563200204258895,-0.1339153176691901,-0.11078582874598947,-0.1288356308370041,-0.10959094885283197
2018-06-29,-0.04102155003608225,0.010773287389346612,0.03337747934688448,0.008295979581332309,0.04246969932950347
2018-07-31,-0.1138486700776809,-0.0847898466849307,-0.1030741786704746,-0.08003148536387503,-0.07926705155956759
2018-08-31,-1.782942717461211e-05,0.004957496689604605,0.022480201015547572,0.032266554907013516,-0.007748679450762012
2018-09-28,-0.10344166573450922,-0.13230048921672105,-0.13006623557406577,-0.08261181344958464,-0.14215214267011567
2018-10-31,0.04085099299251429,0.03497848610712494,0.046851138020368235,0.14585023275190306,0.06429371337867296
2018-11-30,0.0006374898593523026,-0.05268854476218054,-0.04420653199495354,-0.07567620819952248,0.045927231140054876
2018-12-31,0.0320472699654814,-0.003887542056800912,-0.028554916013660628,-0.0062722869822185445,-0.05275436819655536
2019-01-31,0.20814101889047726,0.23214228282653604,0.23059806681394798,0.174814210789102,0.36564993677965213
2019-02-28,0.07789272758014823,0.10535842164762099,0.11134938661665608,0.15762084110375302,0.13663584998239964
2019-03-29,-0.050859443509493465,-0.05406193752976441,-0.07373477281407392,-0.023264769849952564,-0.012173946510006986
2019-04-30,-0.06081028548993026,-0.06900403790914368,-0.05456320104869771,-0.07554730964108312,-0.07414129000989089
2019-05-31,-0.023627292535158554,-0.007336519075581346,-0.008045739138414436,0.019036856392507615,-0.03861328952884186
2019-06-28,-0.007184696625508864,-0.03278872258353526,-0.026379066083710247,-0.03348181676732726,-0.02278504991652898
2019-07-31,-0.0321334623868653,0.07566891585964923,-0.009227034288777025,-0.023422995818856766,-0.09850903185032787
2019-08-30,-0.00026824109009047914,-0.02683304688763357,-0.03829858023279251,0.01594350024786107,0.022382620115641343
2019-09-30,-0.013005489004732008,-0.04231258614035865,-0.027438162648778366,-0.011772227375707147,-0.023437979616921033
2019-10-31,0.020149554186883363,-0.02056145749082132,-0.02870788361947814,-0.027939098951519005,-0.012138953138492475
2019-11-29,0.017972434866587013,0.07053838542715261,0.06370315689951331,0.09898753997129857,0.06603465958562904
