,mean,med,std
2006-12-07,7.645622621413211,8.43230403800475,6.387844425831898
2006-12-08,7.55206333604367,7.7839595504815,6.419203574739455
2006-12-11,7.437321349464505,7.585714285714285,6.352247886589499
2006-12-12,7.399123377395499,7.749648382559775,6.327343572055678
2006-12-13,7.527125903469806,7.942890172131509,6.383409020059472
2006-12-14,7.553160758658008,8.041351267275985,6.385592759006047
2006-12-15,7.581641757751168,8.028649736188385,6.391251730414885
2006-12-18,7.296713057326124,5.163907284768213,6.223347736654501
2006-12-19,7.320269552514671,2.490566037735849,6.325823660499827
2006-12-20,7.425612848483252,5.200767881975935,6.358728517764559
2006-12-21,7.360740417262653,5.180452264344882,6.305681381744956
2006-12-22,7.29532319679359,2.413793103448276,6.314592056572678
2006-12-25,7.32230121700917,2.4954954954954953,6.337715528598461
2006-12-26,7.221172851995502,5.261175820634409,6.1724705967860976
2006-12-27,7.177837181528988,5.194525870492351,6.14110205729929
2006-12-28,7.204001777173707,8.058464849354376,6.0035641927320755
2006-12-29,7.139558627786607,2.5045871559633026,6.113111486299908
2007-01-04,7.305998464340535,8.018009486796043,6.132885846108277
2007-01-05,7.4281158824043905,8.908149753220176,6.080147525029403
2007-01-08,7.4654965547153616,8.920953118593102,6.080384676636519
2007-01-09,7.369174138750937,8.791666666666666,6.028236484988378
2007-01-10,7.473095670156778,9.238845144356956,5.947180732072178
2007-01-11,7.060971616150948,8.635477582846002,5.616079649760235
2007-01-12,6.5271819710317995,7.961904761904761,5.2605951189038205
2007-01-15,6.310278269305153,7.88921887401111,5.078342255979673
2007-01-16,6.746510166311312,8.531040438935175,5.203761707848643
2007-01-17,6.7923940558547695,8.60103626943005,5.256501935264988
2007-01-18,6.754004135144402,8.429458740017747,5.238303027507401
2007-01-19,6.742848039975227,8.624078624078622,5.158285729863315
2007-01-22,6.794214574295514,8.878281622911695,5.182296580883907
2007-01-23,6.6385278649471795,7.928422863983241,5.237661573146429
2007-01-24,6.757530696500841,8.435643564356436,5.264905720269987
2007-01-25,6.784912873343773,8.350730688935283,5.310474303435864
2007-01-26,6.908433192244638,8.566295929346841,5.34579871007421
2007-01-29,7.017653900708944,8.884612931769807,5.4580438039982475
2007-01-30,7.119539654675674,8.873302551095158,5.557560362785476
2007-01-31,7.205161131353459,8.41737064045568,5.662349594879345
2007-02-01,7.195140357932116,8.50130890052356,5.718143834188681
2007-02-02,7.188440877551983,8.39080459770115,5.750001078606927
2007-02-05,7.171182180093145,8.261376896149358,5.729093681314087
2007-02-06,6.889471563743346,8.18285437966289,5.411452783729506
2007-02-07,6.8846738448517195,8.073993471164309,5.450203694348446
2007-02-08,6.977312720330938,8.513538021154996,5.446383142341582
2007-02-09,7.035762781285421,8.819819819819818,5.434633942590853
2007-02-12,7.0768484492930295,8.928571428571427,5.451286331768887
2007-02-13,7.009690244620258,8.58050847457627,5.514889706893518
2007-02-14,7.008338689018255,8.703065009435804,5.442933300593299
2007-02-15,6.981251814411546,8.374875373878366,5.469262499616283
2007-02-16,7.052458167721674,8.655847392348473,5.470580050097023
2007-02-26,7.079897741278349,8.745098039215685,5.547379345765364
2007-02-27,7.067145916363511,8.215491948387372,5.61476056257858
2007-02-28,7.2769420193604395,8.865807805376848,5.659032906391619
2007-03-01,7.3248630205002,8.927666449693136,5.711515081514039
2007-03-02,7.321814182733899,8.819068255687975,5.766574133121874
2007-03-05,7.961179177895485,9.70074812967581,6.171017530664257
2007-03-06,7.988923076390304,9.877958713117412,6.106265497562934
2007-03-07,7.702734285623017,9.42942745376956,6.000317916874368
2007-03-08,7.743998273729258,9.678716476124023,6.012303996618651
2007-03-09,7.780310412788621,9.635992756943082,6.05275570830476
2007-03-12,7.993808809460593,9.789508333044594,6.112071473040799
2007-03-13,8.072207048036532,9.820438190713972,6.183156492665844
2007-03-14,8.157786107626078,10.037360688956433,6.246279909256275
2007-03-15,8.260813764114406,10.273810811785495,6.336896501441756
2007-03-16,8.311800315562508,10.565972479126211,6.397974832976822
2007-03-19,8.379245059489596,10.833333333333332,6.386034457495179
2007-03-20,8.409645644555573,10.878048780487806,6.400097945612641
2007-03-21,8.355691089413313,10.816901408450704,6.513972145926337
2007-03-22,8.520595981349395,10.758483033932135,6.523988667912081
2007-03-23,8.626253557347109,10.59811827956989,6.630307064268843
2007-03-26,8.783234913607199,10.98502758077226,6.748335714336976
2007-03-27,8.946438280454888,10.933641975308642,6.907401304670018
2007-03-28,8.86859636006405,10.90200903418119,6.911483354877217
2007-03-29,8.772870651566377,11.156360946745561,6.8513304057494455
2007-03-30,8.773713641335494,11.061476264578955,6.815505123707211
2007-04-02,9.053414383019454,11.221751412429379,6.999041867581014
2007-04-03,9.041277387954635,11.242763816916867,7.070539744265699
2007-04-04,9.093915142311053,11.111499611499612,7.144764708427146
2007-04-05,9.117965083203726,11.153054605039891,7.154057933020655
2007-04-06,9.249152577858808,11.878067051992396,7.229354951633294
2007-04-09,9.528131512630022,11.970055161544522,7.263683095783244
2007-04-10,9.565879610895752,12.09362932940568,7.335773052634355
2007-04-11,9.539061777590058,11.946666666666665,7.380343708974977
2007-04-12,9.767468606796596,12.096164736164738,7.507427223118895
2007-04-13,9.684339710669358,11.819389329805997,7.436699818308566
2007-04-16,9.699340952281263,11.784615384615384,7.586670699871489
2007-04-17,10.062273996227127,11.789650851293722,7.8614768731485825
2007-04-18,10.028233990084649,11.913116123642439,7.874437101139004
2007-04-19,9.943835394333503,11.859595333241469,7.954094100074673
2007-04-20,10.09201883603436,12.292490118577076,7.934733558169496
2007-04-23,10.244081271275292,12.43667091704043,7.939182526381269
2007-04-24,10.395218767260646,12.185328185328185,8.011915478325392
2007-04-25,10.452376988777262,12.896353356055084,7.947559668310631
2007-04-26,10.461831703142646,12.734562951082598,7.824351687608769
2007-04-27,10.382643685167897,12.33147853736089,7.734864092346378
2007-04-30,9.827566997380318,12.026431718061675,7.362173284137369
2007-05-08,9.645859804062523,11.510436158268975,7.221285068404816
2007-05-09,8.824078570630272,10.407903123008285,6.709965421309676
2007-05-10,8.63833742209481,10.413971539456663,6.402002766090421
2007-05-11,8.092872413010008,10.075558383717254,6.025078851538802
2007-05-14,7.520936541006034,9.123062015503875,5.558731039552319
2007-05-15,7.104141137219808,8.859784283513099,5.242390715802502
2007-05-16,6.8378435701814775,8.59268440804862,5.058977582175168
2007-05-17,6.539142746524117,8.172663833768665,4.857867315442561
2007-05-18,6.510402680984417,8.005731177160909,4.861938356358517
2007-05-21,6.4826358761310345,8.158831347739495,4.8339961116044865
2007-05-22,7.147506334665617,9.46725860155383,5.193960315780857
2007-05-23,7.592896195273058,10.07654455986878,5.484022288494343
2007-05-24,8.027396474524135,10.657582938388623,5.965724992869015
2007-05-25,7.712851254708383,10.30289284920925,5.593836365599807
2007-05-28,7.452559557529314,9.898760393856332,5.247291757517563
2007-05-29,7.8652592885780725,10.312997347480106,5.650562342662398
2007-05-30,7.909081158309446,10.400946702061319,5.61681568720792
2007-05-31,7.788537009255019,9.838093395252837,5.434626097287557
2007-06-01,7.548041787879371,9.526938239159003,5.4443072535846415
2007-06-04,7.350746931897846,8.85207100591716,5.422015973829309
2007-06-05,6.901879349254067,8.353552859618718,5.130184865461081
2007-06-06,7.009904306819586,8.42748980780431,5.226397835028636
2007-06-07,7.169133653985172,8.994250238833958,5.406508146007686
2007-06-08,7.221220031551101,9.080905833576896,5.440444714601348
2007-06-11,7.359913764004348,9.237446863173872,5.560848750057493
2007-06-12,7.502555437441199,9.329962073324905,5.592326571095816
2007-06-13,7.379388811707929,9.225268176400476,5.471102055384647
2007-06-14,7.443825889660289,9.061313076505696,5.501145596893118
2007-06-15,7.596572537928416,9.680563075257174,5.496188080647355
2007-06-18,7.424024291497003,9.107478260869565,5.5337494051854
2007-06-19,7.5523194920661,9.240506329113924,5.580353495962321
2007-06-20,7.143483676585098,8.126463700234192,5.4650177249919185
2007-06-21,7.442916615676864,9.476439790575915,5.631133044068653
2007-06-22,7.566708974887557,9.391632373113854,5.6982774923440696
2007-06-25,7.468710287466614,8.782831518257527,5.730060881498986
2007-06-26,7.388754136111537,9.188445667125173,5.537582153595435
2007-06-27,7.500846092851766,9.095860465974285,5.692176942050861
2007-06-28,7.428478280698843,7.628458498023716,5.917363327352009
2007-06-29,7.335432335568859,8.970588235294118,5.534402702169985
2007-07-02,7.674227976189179,9.316329944792702,5.831927820911683
2007-07-03,7.5193001494239375,9.058084772370487,5.779841419859447
2007-07-04,7.355041269419033,8.865481481481481,5.716693334057881
2007-07-05,7.238235952054248,8.183749652515786,5.669765658315502
2007-07-06,7.25858382089005,8.480974868371058,5.6401792553045045
2007-07-09,7.315482786949796,8.72037914691943,5.612676250330593
2007-07-10,7.3091804307781345,8.576104746317514,5.6177959596621765
2007-07-11,7.307246493525288,8.697068403908794,5.580041523340266
2007-07-12,6.968546122659591,8.584474885844749,5.335755864854518
2007-07-13,6.950892353218301,8.509677419354839,5.291479734124916
2007-07-16,6.897809604143691,8.453140133235639,5.356834018338983
2007-07-17,7.025784235835344,8.483660130718954,5.398357799854007
2007-07-18,7.18933941491255,8.69980879541109,5.413555249837967
2007-07-19,7.14633950834858,8.4375,5.493339365640371
2007-07-20,7.141624410806516,8.71679607682877,5.457430011917892
2007-07-23,7.078366631833323,8.631191994372461,5.429168621915755
2007-07-24,7.099432889296407,8.687875420992327,5.452466287706084
2007-07-25,7.042084620725276,8.820945048445386,5.3722710478606786
2007-07-26,6.995249243269674,8.61956298626986,5.3044075845029415
2007-07-27,7.122193358332831,8.84920634920635,5.290206561980692
2007-07-30,7.179461638841071,9.004796163069543,5.304949885853008
2007-07-31,7.4104078364539445,9.26588072087058,5.325919183622548
2007-08-01,7.616649653896601,9.129166666666666,5.448814533465025
2007-08-02,7.586378424830846,9.102676064668337,5.478355049105227
2007-08-03,7.536371648516389,9.149051834268061,5.568789077948542
2007-08-06,7.603704743197775,9.422535211267606,5.506096487935208
2007-08-07,7.506602140505571,9.239663219118647,5.497113830992326
2007-08-08,7.55171844410595,9.249189758678174,5.547014598672729
2007-08-09,7.645445586940709,9.305064782096583,5.568049037310272
2007-08-10,7.627059322127522,9.094202898550725,5.544207156131946
2007-08-13,7.477707284314969,8.88888888888889,5.532123456114448
2007-08-14,7.2538962681888455,8.411391223155928,5.415608317000097
2007-08-15,7.378675106705612,8.63697705802969,5.498921488447799
2007-08-16,7.54757603594549,9.157608695652174,5.590666805820768
2007-08-17,7.871019524755879,9.441995275959684,5.743731285212397
2007-08-20,7.776489935928174,9.439890710382514,5.726225507082766
2007-08-21,7.8052657696090435,9.490358126721762,5.722564084635607
2007-08-22,7.865892511912388,9.581589958158995,5.7345933463558465
2007-08-23,7.824493167653692,9.232948097034628,5.715599814508436
2007-08-24,7.907541988734124,9.5,5.728000085268017
2007-08-27,7.940119918984114,9.573257467994312,5.761709184956727
2007-08-28,7.883402108795926,9.444444444444443,5.684327089405826
2007-08-29,7.829983076345219,9.342857142857143,5.670949939415403
2007-08-30,7.944414864370407,9.617825126548759,5.702874805682488
2007-08-31,7.740231243367567,9.63165310227986,5.761933371467892
2007-09-03,7.744187812539841,9.349804941482445,5.793121893968826
2007-09-04,7.866193900406533,9.87740805604203,5.765772517514129
2007-09-05,7.8970628590298215,9.686411149825783,5.792721925677387
2007-09-06,7.742771058624612,9.210765618165494,5.846224706943224
2007-09-07,7.755982340418263,9.143239625167336,5.7896272317667865
2007-09-10,7.849836456957941,9.789305522064142,5.849506363221754
2007-09-11,7.737451090226002,9.627439384979304,5.752801008498773
2007-09-12,7.686496773238465,9.681603773584907,5.695500663559748
2007-09-13,7.675274168923186,9.679172141918528,5.742747992611193
2007-09-14,7.426981461215965,9.648122198457768,5.533247795793518
2007-09-17,7.437055000447866,9.658080533687173,5.550056061891039
2007-09-18,7.5146806609512335,9.66497351282085,5.568320923960734
2007-09-19,7.424041026884847,9.468990401584833,5.505886153348836
2007-09-20,7.58689710735421,9.768483943241225,5.5851371691009595
2007-09-21,7.702561731554251,9.988745075970737,5.552212438388344
2007-09-24,7.539878416184211,9.502538190767329,5.62067555742917
2007-09-25,7.589537405208464,9.426229508196721,5.605708834162411
2007-09-26,7.501222164396839,9.561797752808989,5.575841572390158
2007-09-27,7.46478032709238,9.566704675028507,5.494233907996969
2007-09-28,7.42194702745022,9.268292682926829,5.567127346022059
2007-10-08,7.584471754959071,9.732961267392009,5.503447669370443
2007-10-09,7.523171971842864,9.587053571428573,5.5075509869958195
2007-10-10,7.504667761620647,9.640870301609016,5.431371587270804
2007-10-11,7.331154449958947,9.408284023668639,5.345709831936409
2007-10-12,7.171624153440599,8.578771072444582,5.297909243727198
2007-10-15,7.154387716840904,8.598450902319685,5.268750532700801
2007-10-16,7.213043658674688,8.358061325420376,5.357938787204197
2007-10-17,7.024936224372628,8.282420984033887,5.296781453549792
2007-10-18,7.003183897671019,8.260185535994959,5.303846059498759
2007-10-19,6.9351527826160595,8.20990681706719,5.227454063854825
2007-10-22,6.91079088182429,8.047670739959043,5.163649664001869
2007-10-23,6.881402667159541,8.167408285763315,5.118521882312136
2007-10-24,6.804037003500532,8.160694363531826,5.040051626523353
2007-10-25,6.653220848324089,7.887993318899724,4.953446597628943
2007-10-26,6.387811416116274,7.178758235622556,4.817360424438867
2007-10-29,6.499566698336151,7.6462416237017665,4.822266860428273
2007-10-30,6.370594978385526,7.28795245813074,4.708182444308315
2007-10-31,6.613619876952237,7.496128033040785,4.935806598483938
2007-11-01,6.550836721048358,7.73871983210913,4.917153756888506
2007-11-02,6.434379605300462,7.762312633832976,4.857189233608221
2007-11-05,6.550001296877885,7.938080495356037,4.924967146757386
2007-11-06,6.5820436395554305,8.061224489795919,4.9295787007267196
2007-11-07,6.574444883730272,8.02475780409042,4.928735032391303
2007-11-08,6.533498670365574,7.624730374073675,4.94960805814898
2007-11-09,6.451623177337914,7.227722772277228,4.924743286331126
2007-11-12,6.7751515396921285,7.884522063363754,5.124442282521848
2007-11-13,6.89096354837501,8.434718100890207,5.170256237466914
2007-11-14,6.793363291747579,8.180070956909697,5.128275054451298
2007-11-15,6.840829912738888,8.320256776034237,5.124314708078029
2007-11-16,6.80608373209214,8.618799141260768,5.1375639534742845
2007-11-19,6.806309828531336,7.778709136630343,5.18960337382956
2007-11-20,6.935518987946486,8.773686092241688,5.18366949997798
2007-11-21,6.8456680379123025,8.528792134831459,5.115030753256471
2007-11-22,6.786873969471017,8.268422802563173,5.061176295950695
2007-11-23,6.847287780264593,8.162583518930958,5.119382821958573
2007-11-26,6.939309502845179,8.125072656202866,5.255172954683356
2007-11-27,7.025414489146639,8.29564315352697,5.252360125466093
2007-11-28,6.994622444260402,8.246549794122712,5.218176328354731
2007-11-29,6.882717251456848,7.908201655379985,5.201048530248661
2007-11-30,6.651276777709018,2.4814814814814814,5.178053284604216
2007-12-03,6.364187744866782,2.433846153846154,4.891861015862966
2007-12-04,6.4857136649168705,5.179725857197251,4.9221950799435
2007-12-05,6.546327746475635,7.866868381240546,4.931080187670554
2007-12-06,6.538710119421751,5.153433815485596,4.9711436574608445
2007-12-07,6.587872865640561,5.2131054131054135,5.021990197925859
2007-12-10,6.807354928014252,7.989614243323441,5.143937952433437
2007-12-11,6.879878805611674,8.333333333333334,5.175010714112267
2007-12-12,6.802850859575654,5.405402717931721,5.136459609818739
2007-12-13,6.68142867667584,2.5269320843091334,5.124430082995371
2007-12-14,6.97313661772161,8.14033086138049,5.303470692775633
2007-12-17,7.007614031348126,7.745830937320299,5.293917406862244
2007-12-18,6.946484562381962,7.9186046511627906,5.236772406718718
2007-12-19,7.143724518263708,8.46063046665461,5.342155828220587
2007-12-20,7.289444352233555,8.947408911866075,5.353074209116796
2007-12-21,7.275428781521175,9.026485325697925,5.391656489592633
2007-12-24,7.372754576730502,9.099918032103918,5.423334205952818
2007-12-25,7.255181525145661,8.670583085431922,5.40478991144299
2007-12-26,7.258073374892837,8.26651609260305,5.445816037195817
2007-12-27,7.298389335303083,8.78222578188743,5.426632003670966
2007-12-28,7.350422509795869,8.712314106940887,5.486292680396726
2008-01-02,7.3830608894421585,8.948207807324223,5.474986217633925
2008-01-03,7.602572196368188,9.40852568395692,5.542382182259593
2008-01-04,7.636135308246169,9.337295185782661,5.565310199757314
2008-01-07,7.683734740756982,9.260588657573582,5.64493661788918
2008-01-08,7.688694286191045,9.106753812636166,5.688348602620276
2008-01-09,7.669632752461519,9.105078087942198,5.692222043234341
2008-01-10,7.800023811500395,9.23380281690141,5.750353451537707
2008-01-11,7.942498019419212,9.46330777656079,5.752726136224462
2008-01-14,8.047961583180522,9.643784786641929,5.837752531763619
2008-01-15,7.998177027922379,9.66843872115838,5.822954067641791
2008-01-16,8.096384386068904,9.70565749235474,5.863273816758331
2008-01-17,7.863674422954961,9.458107077348801,5.679379481742176
2008-01-18,8.161942450466793,10.161642172523962,5.841559100886924
2008-01-21,7.92367413008923,9.533648170011805,5.870554848810323
2008-01-22,8.073351451035222,9.924421350968352,5.8697822646234386
2008-01-23,7.787049565584159,9.452830188679245,5.672857333319796
2008-01-24,8.2729811043261,10.256410256410257,5.86538703108751
2008-01-25,8.161197906190784,10.149672591206736,5.929070337741153
2008-01-28,7.9577308509419185,9.589428649204049,5.883644352965904
2008-01-29,8.032097172831088,9.46001018848701,5.891576175803673
2008-01-30,7.955434242627342,9.364706821725814,5.866852084808321
2008-01-31,7.864580805463123,9.185485368988093,5.862394446666062
2008-02-01,7.689848432277199,9.15300889167634,5.763111056997356
2008-02-04,7.812024772808332,9.261388766032729,5.752700316597749
2008-02-05,7.8458013516100795,9.40638631566495,5.842582793645576
2008-02-13,7.821574119883551,9.388059701492539,5.8242779537368445
2008-02-14,8.022736654424543,9.53709629274904,5.952269068609234
2008-02-15,8.01578440073129,9.56582426271492,5.938979213640257
2008-02-18,8.108471487600792,9.708026862614826,6.027497692240402
2008-02-19,8.26266370100325,9.90320937340805,6.078301556197652
2008-02-20,8.271640411573598,9.88659793814433,6.1058774368139845
2008-02-21,8.295541152682928,9.792719325722146,6.197060580302156
2008-02-22,8.304404286640597,9.542728041770918,6.245629812116396
2008-02-25,8.305032455241992,9.647290327661882,6.280754928182889
2008-02-26,8.56766287731384,10.125448028673834,6.262988941497082
2008-02-27,8.52870897293306,10.126512094018455,6.2859197476245185
2008-02-28,8.479765063570541,9.974734714502272,6.313319310279211
2008-02-29,8.431846721752857,9.844640082858623,6.396423189171233
2008-03-03,8.580217861825458,10.206242204287994,6.418515834861964
2008-03-04,8.467706787057665,9.987412104593728,6.328298275368391
2008-03-05,8.409914387600569,10.123966942148762,6.333226426433808
2008-03-06,8.480244418255886,10.406809069040904,6.3039990241487756
2008-03-07,8.455529363358663,10.36359268480346,6.314765081110004
2008-03-10,8.312889026211787,10.01818181818182,6.259429033732826
2008-03-11,8.524246826843754,10.630856643356642,6.377991146074829
2008-03-12,8.339025240666087,10.294670846394986,6.292976651998466
2008-03-13,8.251409547459149,10.239287701725097,6.246462031968019
2008-03-14,8.3702104485253,10.1295962546201,6.274415158775767
2008-03-17,8.336117054507437,10.012425763820588,6.27304902289425
2008-03-18,8.530808726950207,10.621118012422361,6.361303784237248
2008-03-19,8.652114430074464,10.658767772511847,6.497876407024624
2008-03-20,8.697077651912753,10.48207271724348,6.594053884356013
2008-03-21,8.658346453809951,10.489307114580043,6.555703615431791
2008-03-24,8.691225457768422,10.293319424676667,6.674213315399798
2008-03-25,8.725319229403395,10.33529411764706,6.756702412708313
2008-03-26,8.882765125508035,10.646666666666667,6.718917828451169
2008-03-27,8.68631181926152,10.278745644599303,6.5729573314510334
2008-03-28,8.642102204398336,10.013468013468012,6.536185219206657
2008-03-31,8.442103523536634,9.640566677977603,6.471614211432438
2008-04-01,8.149122063356385,9.016290726817044,6.349915011006167
2008-04-02,8.073290493456895,8.935103350176465,6.313128808304816
2008-04-03,8.16401086094734,9.312796208530806,6.296865394131437
2008-04-07,8.244986874685754,9.405034324942791,6.329682350499087
2008-04-08,8.28043335104717,9.511081968853489,6.445359189693892
2008-04-09,8.292977811897973,9.51050300059768,6.36454882632561
2008-04-10,8.455710803864983,9.601593625498008,6.417502880379772
2008-04-11,8.409323341359595,9.857569661426044,6.365090412334866
2008-04-14,8.330575776817835,9.868125722062306,6.334059284700847
2008-04-15,8.599864146849422,10.479866352932472,6.4301370942420055
2008-04-16,8.34162134662827,9.591666666666667,6.440142353547801
2008-04-17,8.387041190764307,9.861243861121473,6.440675253534575
2008-04-18,8.251450453617933,9.813084112149532,6.432791545039006
2008-04-21,8.148398890215878,9.707977207977208,6.34124407061346
2008-04-22,8.10559852521682,9.511173184357542,6.354792215126191
2008-04-23,7.905700542254884,9.083377154542799,6.197679971435645
2008-04-24,8.024626465645127,9.477521272076395,6.184416864675995
2008-04-25,8.020434356074556,10.015601716468915,6.092323319044373
2008-04-28,8.027133769628515,9.775280898876405,6.029647239619087
2008-04-29,7.852628487736349,8.917134552936218,6.062976099424683
2008-04-30,7.6745193155076645,9.040650406504065,5.895954097441128
2008-05-05,7.97505431313183,9.262626262626263,6.026176491038449
2008-05-06,8.273614618433713,10.042735042735043,6.2394976369552095
2008-05-07,8.186623940261438,9.299579528452767,6.278877195278259
2008-05-08,8.358345441077313,10.07475954622694,6.37638032339608
2008-05-09,8.444243814599762,9.735457059896307,6.363633085059818
2008-05-12,8.327725906671235,9.73607038123167,6.313885251904773
2008-05-13,8.356905593011989,9.733434881949732,6.315973822532661
2008-05-14,8.424133300456695,9.918871252204585,6.348231928952162
2008-05-15,8.462782968474682,10.108359459944474,6.242161018059315
2008-05-16,8.433359657728806,9.970348406226835,6.391112006472895
2008-05-19,8.430201210206596,9.542013519419967,6.474879555914768
2008-05-20,8.045790352966563,8.702640642939151,6.390320708981035
2008-05-21,8.284273330195308,9.715266025334675,6.357919416107444
2008-05-22,8.20459775750801,9.563127891763244,6.222426632234464
2008-05-23,7.987410356394756,8.671952008269761,6.199264388285679
2008-05-26,8.374913931072424,8.936627282491944,6.411604956604521
2008-05-27,8.251932765667332,8.557284299858557,6.442497557111644
2008-05-28,8.219612721953428,8.705889724310776,6.35843157107813
2008-05-29,7.805144566897252,8.191244239631336,6.147556146273473
2008-05-30,8.124516603836472,8.426252646436133,6.347837653388032
2008-06-02,8.200026926472301,8.598158131176998,6.322117945175695
2008-06-03,8.133770679566114,8.72887323943662,6.345011653746334
2008-06-04,8.160481326301264,8.643457382953182,6.417918104706505
2008-06-05,8.035594086576586,8.56887967822632,6.2616400662047145
2008-06-06,7.948601109966194,8.554510044392241,6.206795780115075
2008-06-10,7.7875710312962605,8.117326900067628,6.224632490704356
2008-06-11,7.693351990519566,8.075532342306149,6.163900310092869
2008-06-12,7.558538258260493,7.755215310284623,6.060416302709175
2008-06-13,7.301416291413027,7.339300244100894,5.923264684453906
2008-06-16,7.171206076577528,7.330331808691074,5.853007698943032
2008-06-17,7.212765223139242,7.112441783100465,5.898160890461607
2008-06-18,7.158521768122796,6.978187543236087,5.854745074605728
2008-06-19,6.947533497055936,6.806686669524217,5.769064762135907
2008-06-20,6.992996199516805,6.999109528049867,5.649533803981175
2008-06-23,7.151285218082749,7.0754716981132075,5.859620493198483
2008-06-24,7.232645192959162,7.223820816864295,5.847871950683691
2008-06-25,7.266910333968631,7.304460245636717,5.858473003034016
2008-06-26,7.30795193103306,7.328856174022372,5.792520377507337
2008-06-27,7.14902783801492,7.016949152542373,5.791406049744852
2008-06-30,7.418533725237611,7.97029702970297,5.753562097713874
2008-07-01,7.131030228151034,7.055575614497986,5.71462452758528
2008-07-02,7.168072389673128,7.109888497652583,5.736783641892093
2008-07-03,7.22138451558009,7.322879455647006,5.7386092946968645
2008-07-04,7.292371210623265,7.41941298906883,5.775905345225694
2008-07-07,7.4395088128697315,7.618744500064918,5.868304909091722
2008-07-08,7.4072327327115435,7.479053389260007,5.969226172482016
2008-07-09,7.653179802200789,7.79312525965544,6.031352783539509
2008-07-10,7.536107042582401,7.736463831507326,5.9049332861538995
2008-07-11,7.576455451102463,7.715488818807339,5.972686552311776
2008-07-14,7.7118697932087565,7.890976339835581,6.08347231484731
2008-07-15,7.504271396353889,7.58511480601742,5.968790819160829
2008-07-16,7.316174836721436,7.427626137303556,5.8345349582299315
2008-07-17,7.290466928414652,7.598393574297189,5.803240078984663
2008-07-18,7.365883850864783,7.443983402489627,5.843210455495734
2008-07-21,7.528894394428232,7.742424242424242,5.966186028958559
2008-07-22,7.650402269710692,7.7941176470588225,6.075394722838624
2008-07-23,7.6963262719816665,7.819767441860465,6.129908783385145
2008-07-24,7.851035607338768,8.148282375847852,6.204431068298201
2008-07-25,7.856807317595237,8.069029313352267,6.186628244683799
2008-07-28,7.851624222021124,8.006962576153176,6.22984020834466
2008-07-29,7.836223835482983,8.005989669194417,6.183118931319496
2008-07-30,7.855785078216449,8.101259741983604,6.175608100840527
2008-07-31,7.712086986067427,7.79182156133829,6.1730428258029795
2008-08-01,7.760702091036582,7.909865110161846,6.234861886551246
2008-08-04,7.678898047152352,7.766116941529234,6.157973660341346
2008-08-05,7.739786055648346,8.199029126213592,6.190907775871371
2008-08-06,7.690568575830073,8.037616873233311,6.1784383550020605
2008-08-07,7.954981134537565,8.859236002093144,6.365541465109989
2008-08-08,8.076262278734593,8.705673758865249,6.526051564828471
2008-08-11,8.213426803524332,8.700787401574804,6.718348408193754
2008-08-12,8.02256230948891,8.752598752598752,6.557828931652432
2008-08-13,8.061375240481732,8.91304347826087,6.576484497785318
2008-08-14,8.061304909015314,8.680851063829788,6.537578932465128
2008-08-15,8.0811799909688,9.212883200700084,6.480794492211942
2008-08-18,8.079267677769966,9.157924392992522,6.495524193182843
2008-08-19,8.184570676808356,9.219587754728309,6.557606288510883
2008-08-20,8.288232542616885,9.859154929577464,6.557771471981651
2008-08-21,8.470071652897824,9.77130977130977,6.774130437710933
2008-08-22,8.479819826718693,8.847826086956522,6.971641373310864
2008-08-25,8.50422865956137,9.32883295194508,6.91815865417549
2008-08-26,8.45761966946496,9.151327197545683,6.902679187815192
2008-08-27,8.348439417430715,8.605370980671594,6.954971502996025
2008-08-28,8.179859145899732,8.547123004983426,6.777441846458271
2008-08-29,8.195318021724894,8.651600458763424,6.782296272518833
2008-09-01,8.336763751759815,8.666666666666666,6.8826702162536675
2008-09-02,8.175487430380642,8.377777777777778,6.85440009023577
2008-09-03,8.018804932847306,8.432671081677704,6.652748448103232
2008-09-04,8.06403614759299,8.73936873936874,6.630184599945418
2008-09-05,7.967029781623755,8.39080459770115,6.607949606314384
2008-09-08,8.351357044900844,8.657534246575343,6.8738380447237954
2008-09-09,8.363114094418371,8.635234256261151,6.983626945406509
2008-09-10,8.676356086576021,9.662921348314605,7.120835043824896
2008-09-11,8.747884015690431,9.617121498443751,7.186452117456427
2008-09-12,8.386131879924699,5.439842854804387,7.0871241736761235
2008-09-16,8.705290164820168,8.608247422680414,7.254778824185912
2008-09-17,9.207427198712477,9.94562647754137,7.656899403278483
2008-09-18,9.260408222576336,9.887914230019494,7.737640881390808
2008-09-19,9.350316965080456,10.74074074074074,7.740961956283234
2008-09-22,9.20032698660515,10.345911949685535,7.481934393232297
2008-09-23,9.054772999283896,10.24137931034483,7.398450329162255
2008-09-24,9.130284327733225,9.550015256762336,7.550525276446365
2008-09-25,8.930634600567585,8.695652173913043,7.4352048881563535
2008-09-26,9.04980208850227,10.032362459546926,7.341703545561422
2008-10-06,8.986190210143025,9.0625,7.507536814892758
2008-10-07,9.122659606714151,9.498200431217427,7.5457204321600235
2008-10-08,9.09804612314774,9.388181239195706,7.494223466127673
2008-10-09,9.069617502075769,9.51983347808028,7.465371340542369
2008-10-10,8.931481005004503,9.813090418353575,7.36332803876783
2008-10-13,8.982953842148634,10.115273775216137,7.349856738278024
2008-10-14,8.79105390961796,9.571428571428573,7.226190433115388
