Indexcd,Trddt,Clsindex,Retindex
399005,20150618,10897.676,-0.042836
399106,20150618,2913.600,-0.035679
000002,20150619,4689.563,-0.064263
000020,20150619,2303.829,-0.063612
399005,20150619,10273.540,-0.057272
399106,20150619,2742.184,-0.058833
000002,20150623,4792.857,0.022026
000020,20150623,2313.519,0.004206
399005,20150623,10462.947,0.018436
399106,20150623,2774.636,0.011834
000002,20150624,4912.224,0.024905
000020,20150624,2364.334,0.021964
399005,20150624,10585.610,0.011724
399106,20150624,2822.734,0.017335
000002,20150625,4742.384,-0.034575
000020,20150625,2277.353,-0.036789
399005,20150625,10160.601,-0.040150
399106,20150625,2716.709,-0.037561
000002,20150626,4391.911,-0.073902
000020,20150626,2090.654,-0.081981
399005,20150626,9306.016,-0.084108
399106,20150626,2502.955,-0.078681
000002,20150629,4245.472,-0.033343
000020,20150629,1943.419,-0.070425
399005,20150629,8690.817,-0.066108
399106,20150629,2351.403,-0.060549
000002,20150630,4479.904,0.055219
000020,20150630,2032.192,0.045679
399005,20150630,9232.477,0.062326
399106,20150630,2464.226,0.047981
000002,20150701,4245.663,-0.052287
000020,20150701,1913.324,-0.058493
399005,20150701,8879.517,-0.038230
399106,20150701,2346.132,-0.047923
000002,20150702,4098.084,-0.034760
000020,20150702,1776.981,-0.071260
399005,20150702,8440.759,-0.049412
399106,20150702,2215.814,-0.055546
000002,20150703,3861.592,-0.057708
000020,20150703,1657.673,-0.067141
399005,20150703,8068.065,-0.044154
399106,20150703,2098.478,-0.052954
000002,20150706,3955.996,0.024447
000020,20150706,1576.437,-0.049006
399005,20150706,8028.182,-0.004943
399106,20150706,2041.852,-0.026984
000002,20150707,3905.944,-0.012652
000020,20150707,1476.683,-0.063278
399005,20150707,7531.184,-0.061907
399106,20150707,1932.832,-0.053393
000002,20150708,3675.644,-0.058961
000020,20150708,1412.574,-0.043414
399005,20150708,7427.092,-0.013821
399106,20150708,1884.454,-0.025030
000002,20150709,3887.308,0.057586
000020,20150709,1470.612,0.041087
399005,20150709,7677.212,0.033677
399106,20150709,1955.352,0.037623
000002,20150710,4063.434,0.045308
000020,20150710,1539.010,0.046510
399005,20150710,8001.471,0.042237
399106,20150710,2035.260,0.040866
000002,20150713,4159.783,0.023711
000020,20150713,1641.044,0.066298
399005,20150713,8390.793,0.048656
399106,20150713,2120.246,0.041757
000002,20150714,4111.756,-0.011546
000020,20150714,1698.242,0.034855
399005,20150714,8555.756,0.019660
399106,20150714,2149.516,0.013805
000002,20150715,3987.931,-0.030115
000020,20150715,1596.901,-0.059674
399005,20150715,8117.238,-0.051254
399106,20150715,2058.843,-0.042183
000002,20150716,4005.753,0.004469
000020,20150716,1612.659,0.009868
399005,20150716,8277.098,0.019694
399106,20150716,2086.517,0.013442
000002,20150717,4146.029,0.035019
000020,20150717,1703.592,0.056387
399005,20150717,8742.147,0.056185
399106,20150717,2190.418,0.049796
000002,20150720,4182.639,0.008830
000020,20150720,1746.362,0.025106
399005,20150720,8890.123,0.016927
399106,20150720,2230.292,0.018204
000002,20150721,4209.511,0.006425
000020,20150721,1781.206,0.019952
399005,20150721,8999.720,0.012328
399106,20150721,2265.099,0.015606
000002,20150722,4218.309,0.002090
000020,20150722,1807.633,0.014837
399005,20150722,9059.048,0.006592
399106,20150722,2287.980,0.010102
000002,20150723,4320.844,0.024307
000020,20150723,1871.075,0.035097
399005,20150723,9260.392,0.022226
399106,20150723,2352.649,0.028265
000002,20150724,4265.340,-0.012846
000020,20150724,1849.677,-0.011436
399005,20150724,9075.246,-0.019993
399106,20150724,2322.706,-0.012727
000002,20150727,3903.456,-0.084843
000020,20150727,1709.419,-0.075828
399005,20150727,8370.605,-0.077644
399106,20150727,2160.092,-0.070011
000002,20150728,3836.990,-0.017027
000020,20150728,1647.237,-0.036376
399005,20150728,8250.613,-0.014335
399106,20150728,2111.698,-0.022404
000002,20150729,3969.366,0.034500
000020,20150729,1729.348,0.049848
399005,20150729,8611.221,0.043707
399106,20150729,2198.813,0.041254
000002,20150730,3882.029,-0.022003
000020,20150730,1697.218,-0.018579
399005,20150730,8306.544,-0.035381
399106,20150730,2128.155,-0.032135
000002,20150731,3838.072,-0.011323
000020,20150731,1661.856,-0.020835
399005,20150731,8336.120,0.003561
399106,20150731,2110.622,-0.008239
000002,20150803,3795.902,-0.010987
000020,20150803,1588.541,-0.044116
399005,20150803,8233.476,-0.012313
399106,20150803,2053.116,-0.027246
000002,20150804,3935.673,0.036822
000020,20150804,1679.643,0.057349
399005,20150804,8609.322,0.045649
399106,20150804,2150.952,0.047652
000002,20150805,3870.725,-0.016502
000020,20150805,1668.079,-0.006885
399005,20150805,8472.723,-0.015866
399106,20150805,2128.416,-0.010477
000002,20150806,3836.131,-0.008937
000020,20150806,1662.381,-0.003416
399005,20150806,8388.795,-0.009906
399106,20150806,2113.648,-0.006938
000002,20150807,3922.689,0.022564
000020,20150807,1720.179,0.034768
399005,20150807,8605.333,0.025813
399106,20150807,2177.154,0.030046
000002,20150810,4115.724,0.049210
000020,20150810,1809.922,0.052171
399005,20150810,8955.174,0.040654
399106,20150810,2274.842,0.044870
000002,20150811,4115.242,-0.000117
000020,20150811,1829.254,0.010681
399005,20150811,8924.757,-0.003397
399106,20150811,2284.272,0.004145
000002,20150812,4071.607,-0.010603
000020,20150812,1810.380,-0.010318
399005,20150812,8807.987,-0.013084
399106,20150812,2249.180,-0.015362
000002,20150813,4143.094,0.017557
000020,20150813,1860.806,0.027854
399005,20150813,9012.303,0.023197
399106,20150813,2298.793,0.022058
000002,20150814,4154.377,0.002723
000020,20150814,1882.746,0.011791
399005,20150814,9043.352,0.003445
399106,20150814,2310.399,0.005049
000002,20150817,4184.133,0.007163
000020,20150817,1930.453,0.025339
399005,20150817,9103.320,0.006631
399106,20150817,2327.485,0.007395
000002,20150818,3927.032,-0.061447
000020,20150818,1784.212,-0.075755
399005,20150818,8514.902,-0.064638
399106,20150818,2174.419,-0.065765
000002,20150819,3974.987,0.012212
000020,20150819,1832.310,0.026958
399005,20150819,8684.993,0.019976
399106,20150819,2222.049,0.021905
000002,20150820,3838.801,-0.034261
000020,20150820,1756.715,-0.041257
399005,20150820,8436.473,-0.028615
399106,20150820,2155.492,-0.029953
000002,20150821,3674.723,-0.042742
000020,20150821,1663.976,-0.052791
399005,20150821,8009.027,-0.050666
399106,20150821,2039.396,-0.053861
000002,20150824,3362.830,-0.084875
000020,20150824,1531.590,-0.079560
399005,20150824,7391.445,-0.077111
399106,20150824,1882.462,-0.076951
000002,20150825,3106.331,-0.076275
000020,20150825,1419.063,-0.073471
399005,20150825,6856.561,-0.072365
399106,20150825,1749.072,-0.070859
000002,20150826,3066.644,-0.012776
000020,20150826,1365.649,-0.037640
399005,20150826,6676.205,-0.026304
399106,20150826,1695.758,-0.030481
000002,20150827,3230.408,0.053402
000020,20150827,1413.413,0.034975
399005,20150827,6933.053,0.038472
399106,20150827,1752.212,0.033291
000002,20150828,3386.184,0.048222
000020,20150828,1496.632,0.058878
399005,20150828,7293.457,0.051983
399106,20150828,1846.826,0.053997
000002,20150831,3358.812,-0.008083
000020,20150831,1445.228,-0.034346
399005,20150831,7133.326,-0.021955
399106,20150831,1790.310,-0.030602
000002,20150901,3317.961,-0.012162
000020,20150901,1358.866,-0.059757
399005,20150901,6860.525,-0.038243
399106,20150901,1707.777,-0.046100
000002,20150902,3311.434,-0.001967
000020,20150902,1311.454,-0.034891
399005,20150902,6849.937,-0.001543
399106,20150902,1673.951,-0.019807
000002,20150907,3227.365,-0.025387
000020,20150907,1328.266,0.012819
399005,20150907,6787.735,-0.009081
399106,20150907,1677.332,0.002020
000002,20150908,3321.426,0.029145
000020,20150908,1390.194,0.046623
399005,20150908,7013.542,0.033267
399106,20150908,1741.537,0.038278
000002,20150909,3397.554,0.022920
000020,20150909,1439.446,0.035428
399005,20150909,7214.294,0.028623
399106,20150909,1798.841,0.032904
000002,20150910,3350.190,-0.013941
000020,20150910,1415.978,-0.016303
399005,20150910,7067.403,-0.020361
399106,20150910,1770.375,-0.015825
000002,20150911,3352.362,0.000648
000020,20150911,1436.097,0.014209
399005,20150911,7094.412,0.003822
399106,20150911,1781.351,0.006200
000002,20150914,3263.368,-0.026547
000020,20150914,1342.502,-0.065173
399005,20150914,6583.042,-0.072081
399106,20150914,1662.888,-0.066502
000002,20150915,3148.233,-0.035281
000020,20150915,1271.296,-0.053040
399005,20150915,6241.239,-0.051922
399106,20150915,1580.256,-0.049692
000002,20150916,3302.149,0.048890
000020,20150916,1356.935,0.067364
399005,20150916,6667.584,0.068311
399106,20150916,1683.359,0.065244
000002,20150917,3232.802,-0.021001
000020,20150917,1331.779,-0.018539
399005,20150917,6559.542,-0.016204
399106,20150917,1658.415,-0.014818
000002,20150918,3245.111,0.003808
000020,20150918,1351.277,0.014641
399005,20150918,6615.403,0.008516
399106,20150918,1679.095,0.012470
000002,20150921,3306.421,0.018893
000020,20150921,1398.910,0.035250
399005,20150921,6865.579,0.037817
399106,20150921,1738.642,0.035464
000002,20150922,3336.958,0.009236
000020,20150922,1410.344,0.008174
399005,20150922,6941.161,0.011009
399106,20150922,1750.907,0.007054
000002,20150923,3263.713,-0.021950
000020,20150923,1393.064,-0.012252
399005,20150923,6861.672,-0.011452
399106,20150923,1736.444,-0.008260
000002,20150924,3291.806,0.008608
000020,20150924,1415.696,0.016246
399005,20150924,6939.559,0.011351
399106,20150924,1757.536,0.012147
000002,20150925,3239.040,-0.016029
000020,20150925,1369.663,-0.032516
399005,20150925,6708.308,-0.033324
399106,20150925,1697.115,-0.034378
000002,20150928,3247.803,0.002705
000020,20150928,1389.333,0.014361
399005,20150928,6850.120,0.021140
399106,20150928,1737.919,0.024043
000002,20150929,3182.057,-0.020243
000020,20150929,1362.581,-0.019255
399005,20150929,6743.207,-0.015607
399106,20150929,1711.715,-0.015078
000002,20150930,3197.372,0.004813
000020,20150930,1365.097,0.001846
399005,20150930,6779.704,0.005412
399106,20150930,1716.780,0.002959
000002,20151008,3292.287,0.029685
000020,20151008,1413.970,0.035802
399005,20151008,7038.194,0.038127
399106,20151008,1785.392,0.039966
000002,20151009,3334.031,0.012679
000020,20151009,1435.731,0.015390
399005,20151009,7133.516,0.013544
399106,20151009,1811.628,0.014695
000002,20151012,3443.406,0.032806
000020,20151012,1490.208,0.037944
399005,20151012,7428.181,0.041307
399106,20151012,1887.282,0.041760
000002,20151013,3449.141,0.001666
000020,20151013,1511.865,0.014533
399005,20151013,7480.367,0.007025
399106,20151013,1907.121,0.010512
000002,20151014,3416.903,-0.009347
000020,20151014,1493.643,-0.012053
399005,20151014,7399.973,-0.010747
399106,20151014,1884.155,-0.012042
000002,20151015,3496.095,0.023177
000020,20151015,1543.159,0.033151
399005,20151015,7628.345,0.030861
399106,20151015,1941.284,0.030321
000002,20151016,3551.828,0.015942
000020,20151016,1575.981,0.021269
399005,20151016,7710.468,0.010766
399106,20151016,1966.962,0.013227
000002,20151019,3547.079,-0.001337
000020,20151019,1572.225,-0.002383
399005,20151019,7703.725,-0.000875
399106,20151019,1969.639,0.001361
000002,20151020,3587.535,0.011405
000020,20151020,1600.048,0.017697
399005,20151020,7875.637,0.022315
399106,20151020,2008.480,0.019720
000002,20151021,3478.124,-0.030498
000020,20151021,1503.167,-0.060549
399005,20151021,7411.859,-0.058888
399106,20151021,1889.133,-0.059422
000002,20151022,3528.233,0.014407
000020,20151022,1561.565,0.038850
399005,20151022,7671.760,0.035066
399106,20151022,1959.190,0.037084
000002,20151023,3573.855,0.012931
000020,20151023,1607.264,0.029265
399005,20151023,7823.706,0.019806
399106,20151023,2016.737,0.029373
000002,20151026,3591.912,0.005053
000020,20151026,1615.686,0.005240
399005,20151026,7889.241,0.008376
399106,20151026,2030.479,0.006814
000002,20151027,3596.857,0.001377
000020,20151027,1635.048,0.011984
399005,20151027,7928.634,0.004993
399106,20151027,2043.777,0.006549
000002,20151028,3534.911,-0.017222
000020,20151028,1597.622,-0.022890
399005,20151028,7724.008,-0.025808
399106,20151028,1998.380,-0.022212
000002,20151029,3547.490,0.003559
000020,20151029,1621.390,0.014877
399005,20151029,7771.855,0.006195
399106,20151029,2014.396,0.008014
000002,20151030,3542.160,-0.001502
000020,20151030,1619.440,-0.001203
399005,20151030,7795.920,0.003096
399106,20151030,2014.860,0.000230
000002,20151102,3481.943,-0.017000
000020,20151102,1585.851,-0.020741
399005,20151102,7647.002,-0.019102
399106,20151102,1987.973,-0.013344
000002,20151103,3473.120,-0.002534
000020,20151103,1587.930,0.001311
399005,20151103,7630.680,-0.002134
399106,20151103,1987.470,-0.000253
000002,20151104,3622.980,0.043149
000020,20151104,1662.447,0.046927
399005,20151104,8039.353,0.053557
399106,20151104,2089.289,0.051230
000002,20151105,3689.384,0.018329
000020,20151105,1665.784,0.002007
399005,20151105,8032.868,-0.000807
399106,20151105,2093.467,0.002000
000002,20151106,3759.862,0.019103
000020,20151106,1709.496,0.026241
399005,20151106,8265.496,0.028960
399106,20151106,2152.430,0.028165
000002,20151109,3819.442,0.015846
000020,20151109,1737.038,0.016111
399005,20151109,8406.663,0.017079
399106,20151109,2191.603,0.018199
000002,20151110,3812.716,-0.001761
000020,20151110,1749.810,0.007353
399005,20151110,8443.868,0.004426
399106,20151110,2209.605,0.008214
000002,20151111,3822.882,0.002666
000020,20151111,1777.098,0.015595
399005,20151111,8554.574,0.013111
399106,20151111,2253.212,0.019735
000002,20151112,3804.629,-0.004775
000020,20151112,1785.087,0.004496
399005,20151112,8534.121,-0.002391
399106,20151112,2259.486,0.002784
000002,20151113,3749.885,-0.014389
000020,20151113,1759.084,-0.014567
399005,20151113,8345.631,-0.022087
399106,20151113,2205.565,-0.023864
000002,20151116,3777.327,0.007318
000020,20151116,1792.358,0.018916
399005,20151116,8513.259,0.020086
399106,20151116,2250.977,0.020590
000002,20151117,3775.031,-0.000608
000020,20151117,1780.964,-0.006357
399005,20151117,8447.521,-0.007722
399106,20151117,2231.182,-0.008794
000002,20151118,3737.032,-0.010066
000020,20151118,1744.891,-0.020255
399005,20151118,8266.700,-0.021405
399106,20151118,2189.883,-0.018510
000002,20151119,3787.885,0.013608
000020,20151119,1789.637,0.025644
399005,20151119,8519.071,0.030529
399106,20151119,2257.210,0.030745
000002,20151120,3801.973,0.003719
000020,20151120,1816.269,0.014881
399005,20151120,8580.416,0.007201
399106,20151120,2285.826,0.012678
000002,20151123,3780.923,-0.005537
000020,20151123,1804.655,-0.006394
399005,20151123,8532.518,-0.005582
399106,20151123,2268.618,-0.007528
000002,20151124,3786.959,0.001596
000020,20151124,1822.267,0.009759
399005,20151124,8613.720,0.009517
399106,20151124,2300.088,0.013872
000002,20151125,3820.134,0.008760
000020,20151125,1858.193,0.019715
399005,20151125,8754.105,0.016298
399106,20151125,2343.619,0.018926
000002,20151126,3807.215,-0.003382
000020,20151126,1851.642,-0.003525
399005,20151126,8655.057,-0.011314
399106,20151126,2325.688,-0.007651
000002,20151127,3598.350,-0.054860
000020,20151127,1741.966,-0.059232
399005,20151127,8096.449,-0.064541
399106,20151127,2184.113,-0.060874
000002,20151130,3607.392,0.002513
000020,20151130,1748.716,0.003875
399005,20151130,8163.049,0.008226
399106,20151130,2203.606,0.008925
000002,20151201,3618.813,0.003166
000020,20151201,1751.434,0.001554
399005,20151201,8163.050,0.000000
399106,20151201,2198.283,-0.002416
000002,20151202,3703.483,0.023397
000020,20151202,1740.867,-0.006033
399005,20151202,8183.654,0.002524
399106,20151202,2189.314,-0.004080
000002,20151203,3753.724,0.013566
000020,20151203,1785.497,0.025637
399005,20151203,8346.635,0.019915
399106,20151203,2243.943,0.024953
000002,20151204,3690.901,-0.016736
000020,20151204,1781.406,-0.002291
399005,20151204,8235.208,-0.013350
399106,20151204,2233.260,-0.004761
000002,20151207,3703.338,0.003370
000020,20151207,1804.179,0.012784
399005,20151207,8316.891,0.009919
399106,20151207,2261.407,0.012604
000002,20151208,3633.269,-0.018920
000020,20151208,1765.457,-0.021462
399005,20151208,8139.191,-0.021366
399106,20151208,2221.266,-0.017750
000002,20151209,3635.553,0.000629
000020,20151209,1760.444,-0.002839
399005,20151209,8115.761,-0.002879
399106,20151209,2214.210,-0.003177
000002,20151210,3617.691,-0.004913
000020,20151210,1756.906,-0.002010
399005,20151210,8134.480,0.002306
399106,20151210,2211.862,-0.001060
000002,20151211,3595.682,-0.006084
000020,20151211,1740.639,-0.009259
399005,20151211,8082.685,-0.006367
399106,20151211,2195.856,-0.007236
000002,20151214,3685.935,0.025100
000020,20151214,1774.473,0.019438
399005,20151214,8259.688,0.021899
399106,20151214,2239.678,0.019957
000002,20151215,3674.967,-0.002976
000020,20151215,1796.150,0.012216
399005,20151215,8323.431,0.007717
399106,20151215,2264.722,0.011182
000002,20151216,3680.988,0.001638
000020,20151216,1806.065,0.005520
399005,20151216,8344.350,0.002513
399106,20151216,2280.117,0.006798
000002,20151217,3747.914,0.018182
000020,20151217,1852.416,0.025664
399005,20151217,8512.475,0.020148
399106,20151217,2342.182,0.027220
000002,20151218,3746.762,-0.000307
000020,20151218,1856.584,0.002250
399005,20151218,8478.873,-0.003947
399106,20151218,2335.603,-0.002809
000002,20151221,3813.086,0.017702
000020,20151221,1880.188,0.012714
399005,20151221,8573.696,0.011183
399106,20151221,2357.989,0.009585
000002,20151222,3822.447,0.002455
000020,20151222,1898.126,0.009541
399005,20151222,8652.636,0.009207
399106,20151222,2379.627,0.009176
000002,20151223,3805.918,-0.004324
000020,20151223,1876.603,-0.011339
399005,20151223,8556.143,-0.011152
399106,20151223,2351.064,-0.012003
000002,20151224,3781.101,-0.006521
000020,20151224,1873.390,-0.001712
399005,20151224,8517.341,-0.004535
399106,20151224,2346.371,-0.001996
000002,20151225,3796.956,0.004193
000020,20151225,1886.665,0.007086
399005,20151225,8565.717,0.005680
399106,20151225,2359.728,0.005693
000002,20151228,3699.304,-0.025718
000020,20151228,1844.369,-0.022418
399005,20151228,8392.675,-0.020202
399106,20151228,2308.377,-0.021761
000002,20151229,3730.410,0.008409
000020,20151229,1865.504,0.011459
399005,20151229,8467.390,0.008902
399106,20151229,2330.355,0.009521
000002,20151230,3739.701,0.002491
000020,20151230,1882.261,0.008983
399005,20151230,8542.202,0.008835
399106,20151230,2351.353,0.009011
000002,20151231,3704.295,-0.009468
000020,20151231,1857.575,-0.013115
399005,20151231,8393.825,-0.017370
399106,20151231,2308.907,-0.018052
000002,20160104,3450.471,-0.068522
000020,20160104,1706.620,-0.081265
399005,20160104,7705.716,-0.081978
399106,20160104,2119.901,-0.081860
000002,20160105,3440.785,-0.002680
000020,20160105,1679.070,-0.015892
399005,20160105,7604.328,-0.012834
399106,20160105,2079.772,-0.018585
000002,20160106,3518.541,0.022598
000020,20160106,1722.185,0.025678
399005,20160106,7747.718,0.018856
399106,20160106,2133.956,0.026053
000002,20160107,3270.706,-0.070437
000020,20160107,1578.372,-0.083506
399005,20160107,7113.516,-0.081857
399106,20160107,1958.089,-0.082414
000002,20160108,3334.934,0.019637
000020,20160108,1592.521,0.008964
399005,20160108,7200.300,0.012200
399106,20160108,1978.721,0.010537
000002,20160111,3157.712,-0.053141
000020,20160111,1478.289,-0.071730
399005,20160111,6745.320,-0.063189
399106,20160111,1848.102,-0.066012
000002,20160112,3164.067,0.002013
000020,20160112,1467.854,-0.007059
399005,20160112,6810.767,0.009703
399106,20160112,1855.391,0.003944
000002,20160113,3087.204,-0.024292
000020,20160113,1405.525,-0.042463
399005,20160113,6602.306,-0.030608
399106,20160113,1791.182,-0.034607
000002,20160114,3147.863,0.019649
000020,20160114,1450.799,0.032211
399005,20160114,6842.091,0.036318
399106,20160114,1859.370,0.038069
000002,20160115,3036.045,-0.035522
000020,20160115,1399.605,-0.035287
399005,20160115,6632.113,-0.030689
399106,20160115,1796.131,-0.034011
000002,20160118,3049.492,0.004429
000020,20160118,1423.965,0.017405
399005,20160118,6741.677,0.016520
399106,20160118,1830.329,0.019040
000002,20160119,3147.726,0.032213
000020,20160119,1478.619,0.038382
399005,20160119,6971.626,0.034109
399106,20160119,1895.749,0.035742
000002,20160120,3115.336,-0.010290
000020,20160120,1470.807,-0.005283
399005,20160120,6876.357,-0.013665
399106,20160120,1876.307,-0.010256
000002,20160121,3014.708,-0.032301
000020,20160121,1408.502,-0.042361
399005,20160121,6632.845,-0.035413
399106,20160121,1800.992,-0.040140
000002,20160122,3052.467,0.012525
000020,20160122,1434.080,0.018160
399005,20160122,6700.964,0.010270
399106,20160122,1827.337,0.014628
000002,20160125,3075.422,0.007520
000020,20160125,1452.424,0.012791
399005,20160125,6760.554,0.008893
399106,20160125,1845.783,0.010094
000002,20160126,2877.697,-0.064292
000020,20160126,1347.726,-0.072085
399005,20160126,6304.518,-0.067455
399106,20160126,1714.421,-0.071169
000002,20160127,2862.750,-0.005194
000020,20160127,1331.297,-0.012190
399005,20160127,6256.075,-0.007684
399106,20160127,1700.153,-0.008322
000002,20160128,2778.982,-0.029261
000020,20160128,1272.430,-0.044218
399005,20160128,6047.346,-0.033364
399106,20160128,1629.065,-0.041813
000002,20160129,2864.758,0.030866
000020,20160129,1315.538,0.033878
399005,20160129,6272.912,0.037300
399106,20160129,1689.430,0.037055
000002,20160201,2813.679,-0.017830
000020,20160201,1295.282,-0.015398
399005,20160201,6201.989,-0.011306
399106,20160201,1671.908,-0.010372
000002,20160202,2877.209,0.022579
000020,20160202,1341.779,0.035897
399005,20160202,6391.590,0.030571
399106,20160202,1729.089,0.034201
000002,20160203,2866.356,-0.003772
000020,20160203,1346.337,0.003397
399005,20160203,6398.524,0.001085
399106,20160203,1737.200,0.004691
000002,20160204,2910.078,0.015254
000020,20160204,1377.201,0.022924
399005,20160204,6484.771,0.013479
399106,20160204,1771.067,0.019495
000002,20160205,2891.622,-0.006342
000020,20160205,1368.361,-0.006419
399005,20160205,6399.217,-0.013193
399106,20160205,1750.703,-0.011498
000002,20160215,2873.572,-0.006242
000020,20160215,1367.400,-0.000702
399005,20160215,6400.880,0.000260
399106,20160215,1750.016,-0.000392
000002,20160216,2968.332,0.032976
000020,20160216,1423.960,0.041363
399005,20160216,6643.883,0.037964
399106,20160216,1821.708,0.040966
000002,20160217,3000.552,0.010855
000020,20160217,1445.294,0.014982
399005,20160217,6727.219,0.012543
399106,20160217,1847.648,0.014239
000002,20160218,2995.793,-0.001586
000020,20160218,1448.082,0.001929
399005,20160218,6687.463,-0.005910
399106,20160218,1841.416,-0.003373
000002,20160219,2992.797,-0.001000
000020,20160219,1456.468,0.005791
399005,20160219,6714.978,0.004114
399106,20160219,1850.513,0.004940
000002,20160222,3063.165,0.023512
000020,20160222,1486.504,0.020622
399005,20160222,6843.932,0.019204
399106,20160222,1888.181,0.020355
000002,20160223,3038.158,-0.008164
000020,20160223,1476.842,-0.006500
399005,20160223,6798.582,-0.006626
399106,20160223,1877.185,-0.005824
000002,20160224,3064.928,0.008811
000020,20160224,1488.374,0.007809
399005,20160224,6784.095,-0.002131
399106,20160224,1876.474,-0.000379
000002,20160225,2868.492,-0.064092
000020,20160225,1369.239,-0.080044
399005,20160225,6284.617,-0.073625
399106,20160225,1738.668,-0.073439
000002,20160226,2895.599,0.009450
000020,20160226,1365.824,-0.002494
399005,20160226,6304.217,0.003119
399106,20160226,1736.538,-0.001225
000002,20160229,2812.804,-0.028593
000020,20160229,1281.759,-0.061549
399005,20160229,5998.284,-0.048528
399106,20160229,1643.355,-0.053660
000002,20160301,2860.095,0.016813
000020,20160301,1308.285,0.020695
399005,20160301,6138.748,0.023417
399106,20160301,1681.474,0.023196
000002,20160302,2982.089,0.042654
000020,20160302,1374.766,0.050815
399005,20160302,6399.489,0.042475
399106,20160302,1760.583,0.047047
000002,20160303,2992.712,0.003562
000020,20160303,1382.668,0.005748
399005,20160303,6404.891,0.000844
399106,20160303,1758.132,-0.001392
000002,20160304,3007.986,0.005104
000020,20160304,1336.422,-0.033447
399005,20160304,6261.244,-0.022428
399106,20160304,1706.966,-0.029102
000002,20160307,3032.193,0.008048
000020,20160307,1371.978,0.026605
399005,20160307,6352.877,0.014635
399106,20160307,1741.645,0.020316
000002,20160308,3036.427,0.001396
000020,20160308,1379.830,0.005723
399005,20160308,6358.052,0.000815
399106,20160308,1750.535,0.005104
000002,20160309,2995.812,-0.013376
000020,20160309,1349.347,-0.022092
399005,20160309,6242.926,-0.018107
399106,20160309,1713.444,-0.021188
000002,20160310,2935.105,-0.020264
000020,20160310,1327.051,-0.016524
399005,20160310,6159.337,-0.013389
399106,20160310,1688.972,-0.014282
000002,20160311,2940.937,0.001987
000020,20160311,1325.741,-0.000987
399005,20160311,6140.842,-0.003003
399106,20160311,1685.239,-0.002210
000002,20160314,2992.377,0.017491
000020,20160314,1374.425,0.036722
399005,20160314,6335.972,0.031776
399106,20160314,1745.286,0.035631
000002,20160315,2997.514,0.001717
000020,20160315,1367.205,-0.005253
399005,20160315,6273.005,-0.009938
399106,20160315,1729.079,-0.009286
000002,20160316,3004.023,0.002171
000020,20160316,1354.706,-0.009142
399005,20160316,6199.729,-0.011681
399106,20160316,1711.465,-0.010187
000002,20160317,3039.978,0.011969
000020,20160317,1399.008,0.032702
399005,20160317,6410.727,0.034033
399106,20160317,1772.430,0.035622
000002,20160318,3092.593,0.017308
000020,20160318,1450.660,0.036920
399005,20160318,6632.239,0.034553
399106,20160318,1837.210,0.036549
000002,20160321,3159.276,0.021562
000020,20160321,1494.086,0.029935
399005,20160321,6801.930,0.025586
399106,20160321,1886.372,0.026759
000002,20160322,3138.888,-0.006453
000020,20160322,1491.980,-0.001410
399005,20160322,6811.987,0.001479
399106,20160322,1880.784,-0.002962
000002,20160323,3149.971,0.003531
000020,20160323,1505.703,0.009198
399005,20160323,6887.846,0.011136
399106,20160323,1902.532,0.011563
000002,20160324,3098.610,-0.016305
000020,20160324,1482.305,-0.015540
399005,20160324,6777.165,-0.016069
399106,20160324,1876.106,-0.013890
000002,20160325,3117.934,0.006236
000020,20160325,1496.979,0.009899
399005,20160325,6812.943,0.005279
399106,20160325,1885.179,0.004836
000002,20160328,3095.224,-0.007284
000020,20160328,1490.337,-0.004437
399005,20160328,6750.737,-0.009131
399106,20160328,1874.655,-0.005582
000002,20160329,3055.435,-0.012855
000020,20160329,1460.508,-0.020015
399005,20160329,6638.835,-0.016576
399106,20160329,1840.509,-0.018215
000002,20160330,3140.135,0.027721
000020,20160330,1511.414,0.034855
399005,20160330,6875.674,0.035675
399106,20160330,1906.765,0.035999
000002,20160331,3143.563,0.001092
000020,20160331,1516.807,0.003568
399005,20160331,6864.801,-0.001581
399106,20160331,1912.209,0.002855
000002,20160401,3149.471,0.001879
000020,20160401,1509.501,-0.004817
399005,20160401,6799.114,-0.009569
399106,20160401,1901.515,-0.005592
000002,20160405,3195.121,0.014494
000020,20160405,1553.479,0.029134
399005,20160405,6975.494,0.025942
399106,20160405,1951.105,0.026079
000002,20160406,3192.505,-0.000819
000020,20160406,1558.487,0.003224
399005,20160406,7012.322,0.005280
399106,20160406,1961.707,0.005434
000002,20160407,3148.258,-0.013860
000020,20160407,1534.136,-0.015625
399005,20160407,6871.478,-0.020085
399106,20160407,1930.263,-0.016029
000002,20160408,3123.705,-0.007799
000020,20160408,1524.350,-0.006379
399005,20160408,6830.381,-0.005981
399106,20160408,1914.322,-0.008258
000002,20160411,3175.087,0.016449
000020,20160411,1555.574,0.020483
399005,20160411,6943.452,0.016554
399106,20160411,1952.478,0.019932
000002,20160412,3164.253,-0.003412
000020,20160412,1542.258,-0.008560
399005,20160412,6893.314,-0.007221
399106,20160412,1935.603,-0.008643
000002,20160413,3209.318,0.014242
000020,20160413,1560.911,0.012095
399005,20160413,6985.258,0.013338
399106,20160413,1962.432,0.013861
000002,20160414,3225.793,0.005133
000020,20160414,1579.359,0.011819
